Nom chimique/DCI,Dénomination commune du glossaire des ingrédients,Numéro CAS,Numéro CE,"Type de produit, parties du corps",Concentration maximale dans les préparations prêtes à l'emploi,Autres,
2-[bis (2-hydroxyéthyl)amino]-5-nitrophénol,HC Yellow No. 4,59820-43-8,428-840-7,Substance utilisée dans des teintures capillaires non oxydantes,"1,5 %","— Ne pas utiliser avec des agents de nitrosation
 
  — Teneur maximale en nitrosamines: 50 μg/kg
 
  — À conserver dans des récipients sans nitrite",
"5-Amino-4-hydroxy-3-(phénylazo) naphtalène-2,7-disulfonate de disodium (18); (CI 17200)",Acid Red 33,3567-66-6,222-656-9,Colorant non oxydant pour la coloration des cheveux,"0,5 %",,
2-[(2-nitrophényl)amino] éthanol,HC Yellow No. 2,4926-55-0,225-555-8,a) Substance utilisée dans des teintures capillaires oxydantes,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,75 %.
 Pour a) et b):
  — ne pas utiliser avec des agents de nitrosation,
 
  — teneur maximale en nitrosamines: 50 μg/kg,
 
  — à conserver dans des récipients sans nitrite.","a) Le rapport de mélange doit figurer sur l’étiquetage.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne colorez pas vos cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Substance utilisée dans des teintures capillaires non oxydantes,"b) 1,0 %",,
p-[(o-nitrophényl)amino] phénol,HC Orange No. 1,54381-08-07,259-132-4,Substance utilisée dans des teintures capillaires non oxydantes,"1,0 %",,
Polidocanol,Laureth-9,3055-99-0,221-284-4,a) Produits sans rinçage,"a) 3,0 %",,
,,,,b) Produits à rincer,"b) 4,0 %",,
"2-nitro-N-phényl-benzène-1,4-diamine",HC Red No. 1,2784-89-6,220-494-3,Substance utilisée dans des teintures capillaires non oxydantes,"1,0 %",,"«Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne colorez pas vos cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
Chlorhydrate de 1-méthoxy-3-(β-aminoéthyl)amino-4-nitrobenzène,HC Yellow No. 9,86419-69-4,415-480-1,Substance utilisée dans des teintures capillaires non oxydantes,"0,5 % (exprimée en chlorhydrate)","— Ne pas utiliser avec des agents de nitrosation
 
  — Teneur maximale en nitrosamines: 50 μg/kg
 
  — À conserver dans des récipients sans nitrite",
1-(4’-aminophénylazo)-2-méthyl-4-(bis-β-hydroxyéthyl) aminobenzène,HC Yellow No. 7,104226-21-3,146-420-6,Substance utilisée dans des teintures capillaires non oxydantes,"0,25 %",,
4-2’-hydroxyéthyl)amino-3-nitrotrifluorométhylbenzène,HC Yellow No. 13,10442-83-8,443-760-2,a) Substance utilisée dans des teintures capillaires oxydantes,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 2,5 %.
 Pour a) et b):
  — ne pas utiliser avec des agents de nitrosation,
 
  — teneur maximale en nitrosamines: 50 μg/kg,
 
  — à conserver dans des récipients sans nitrite.","a) Le rapport de mélange doit figurer sur l’étiquetage.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne colorez pas vos cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Substance utilisée dans des teintures capillaires non oxydantes,"b) 2,5 %",,
"Chlorure de 3-[(4,5-dihydro-3-méthyl-5-oxo-1-phényl-1H-pyrazole-4-yl)azo]-N,N,N-triméthylanilinium",Basic Yellow 57,68391-31-1,269-943-5,Substance utilisée dans des teintures capillaires non oxydantes,"2,0 %",,
"2,2’-[[4-[(4-aminophényl)azo]phényl]imino]biséthanol",Disperse Black 9,20721-50-0,243-987-5,Substance utilisée dans des teintures capillaires non oxydantes,"0,3 % (d’un mélange dans un rapport 1: 1 de 2,2’- [4-(4-aminophénylazo) phénylimino] diéthanol et lignosulfate)",,
"1,4-Bis[2,3,-dihydroxypropylamino]-9,10-anthracènedione",HC Blue No. 14,99788-75-7,421-470-7,Substance utilisée dans des teintures capillaires non oxydantes,"0,3 %","— Ne pas utiliser avec des agents de nitrosation
 
  — Teneur maximale en nitrosamines: 50 μg/kg
 
  — À conserver dans des récipients sans nitrite",
"1,4-Diaminoanthraquinone",Disperse Violet 1,128-95-0,204-922-6,Colorant non oxydant pour la coloration des cheveux,"0,5 %",Les impuretés de Disperse Red 15 dans Disperse Violet 1 utilisé dans les préparations pour teintures capillaires devraient être < 1 % (p/p),
2-[(4-amino-2-nitrophényl)amino]éthanol,HC Red No 3,2871-01-04,220-701-7,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,45 %.","Pour a): doit figurer sur l’étiquetage:
 le ratio de mélange."
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 3,0 %","Pour a) et b):
  — Ne pas utiliser avec des agents de nitrosation.
 
  — Teneur maximale en nitrosamine: 50 μg/kg
 
  — À conserver en récipients sans nitrite","Pour a) et b):
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères. Lire et suivre les instructions. Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
Chlorure de [7-hydroxy-8-[(2-méthoxyphényl)azo]-2-naphtyl]triméthylammonium,Basic Red 76,68391-30-0,269-941-4,Colorant non oxydant pour la coloration des cheveux,"2,0 %",,
"Chlorure de 2-[[4-(diméthylamino)phényl]azo]-1,3-diméthyl-1H-imidazolium",Basic Red 51,77061-58-6,278-601-4,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,5 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 1,0 %",,
Chlorhydrate de 2-amino-5-éthylphénol,2-Amino-5-Ethylphenol HCl,149861-22-3,,Colorant d’oxydation pour la coloration des cheveux,,"Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,0 %.","Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Sel disodique de 2’,4’,5’,7’-tétrabromo-4,5,6,7-tétrachlorofluorescéine (CI 45410)",Acid Red 92,18472-87-2,242-355-6,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 2,0 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 0,4 %",,
"Agent dispersant (lignosulfate) mélangeant 1), 2) et 3):",Disperse Blue 377 est un mélange de trois colorants:,,,Colorant non oxydant pour la coloration des cheveux,"2,0 %",,
"1) 1,4-bis[(2-hydroxyéthyl)amino]anthracène-9,10-dione","1) 1,4-bis[(2-hydroxyethyl)amino]anthra-9,10-quinone",4471-41-4,(1) 224-743-7,,,,
"2) 1-[(2-hydroxyéthyl)amino]-4-[(3-hydroxypropyl)amino]anthracène-9,10-dione","2) 1-[(2-hydroxyethyl)amino]-4-[(3-hydroxypropyl)amino]anthra-9,10-quinone",67674-26-4,(2) 266-865-3,,,,
"3) 1,4-bis[(3-hydroxypropyl)amino]anthracène-9,10-dione","3) 1,4-bis[(3-hydroxypropyl)amino]anthra-9,10-quinone",67701-36-4,(3) 266-954-7,,,,
4-Aminophénol,p-Aminophenol,123-30-8,204-616-2,a) Colorant d'oxydation pour la coloration des cheveux,,"a) b) Après mélange dans des conditions d'oxydation, la concentration maximale appliquée à la chevelure ou aux cils ne doit pas dépasser 0,9 %","a) Doit figurer sur l'étiquetage: le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
 b) À partir du 3 mars 2018 doit figurer sur l'étiquetage: le ratio de mélange.
 «Ce produit peut provoquer des réactions allergiques sévères. Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans. Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne pas utiliser pour colorer les cils:
  — d'une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d'une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d'une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 Réservé aux professionnels.
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»"
,,,,b) Produits destinés à la coloration des cils,,b) Usage professionnel,
"Sulfate de 4,5-diamino-l-(2-hydroxyéthyl)-1H-pyrazole (1:1)","1-Hydroxyethyl-4,5-Diamino Pyrazole Sulfate",155601-30-2,429-300-3,Colorant d’oxydation pour la coloration des cheveux,,"Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 3,0 %.","Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
Sel de 4-formyl-1-méthylquinolinium avec acide 4-méthylbenzènesulfonique (1:1),4-Formyl-1-Methylquinolinium-p-Toluenesulfonate,223398-02-5,453-790-8,Colorant d’oxydation pour la coloration des cheveux,,"Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 2,5 %.","Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
Méthylsulfate de 1-méthyl-4-[(méthylphénylhydrazono)méthyl]-pyridinium,Basic Yellow 87,68259-00-7,269-503-2,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,0 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 1,0 %",,
"Chlorure de 2-[(4-aminophényl)azo]-1,3-diméthyl-1H-imidazolium",Basic Orange 31,97404-02-09,306-764-4,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,5 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 1,0 %",,
"3-(3-Pyridinylazo)-2,6-pyridinediamine","2,6-Diamino-3-((Pyridine-3-yl)azo)Pyridine",28365-08-04,421-430-9,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,25 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 0,25 %",,
"Monochlorhydrate de 4-[(4-amino-3-méthylphényl)(4-imino-3-méthyl-2,5-cyclohexadién-1-ylidène)méthyl]-2-méthylphénylamine (CI 42520)",Basic Violet 2,3248-91-7,221-831-7,a) Colorant d’oxydation pour la coloration des cheveux,,"a). Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,0 %","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 0,5 %",,
"Diméthanesulfonate de 2,3-diamino-6,7-dihydro-1H,5H-pyrazolo[1,2-a]pyrazol-1-one","2,3-Diaminodihydropyrazolopyrazolone Dimethosulfonate",857035-95-1,469-500-8,Colorant d’oxydation pour la coloration des cheveux,,"Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 2,0 %.","Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Sel de sodium de 2-amino-4,6-dinitrophénol et de 2-amino-4,6-dinitrophénol",Picramic Acid et Sodium Picramate,"96-91-3
 831-52-7","202-544-6
 212-603-8",a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,6 %","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 0,6 %",,
"1-Méthylamino-2-nitro-5-(2,3-dihydroxy-propyloxy)benzène",2-Nitro-5-Glyceryl Methylaniline,80062-31-3,279-383-3,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,8 %","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 1,0 %","Pour a) et b):
  — Ne pas utiliser avec des agents de nitrosation.
 
  — Teneur maximale en nitrosamine: 50 μg/kg
 
  — À conserver en récipients sans nitrite",
"Bromure de 3-[[9,10-dihydro-4-(méthylamino)-9,10-dioxo-1-anthracényl] amino]-N,N-diméthyl-N-propyl-1-propanaminium",HC Blue 16,502453-61-4,481-170-7,Colorant non oxydant pour la coloration des cheveux,"3,0 %","— Ne pas utiliser avec des agents de nitrosation.
 
  — Teneur maximale en nitrosamine: 50 μg/kg
 
  — À conserver en récipients sans nitrite.",
"3-Amino-2-chlor-6-méthylphénol
 Chlorhydrate de 3-amino-4-chloro-6-méthylphénol","5-Amino-6-Chloro-o-Cresol
 5-Amino-6-Chloro-o-Cresol HCl","84540-50-1
 80419-48-3",283-144-9,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,0 %","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 0,5 %",,
"Dichlorhydrate de 2,2’-méthylène-bis[4-amino]phénol","2,2’-Methylenebis-4-aminophenol HCl","27311-52-0
 63969-46-0",440-850-3,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,0 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 1,0 %",,
"Pyridine-2,6-diyldiamine","2,6-Diaminopyridine",141-86-6,205-507-2,a) Colorant d’oxydation pour la coloration des cheveux,,"Pour a) et b): après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,15 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Produits destinés à la coloration des cils,,b) Usage professionnel uniquement,"b) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Réservé aux professionnels.
  Ce produit peut provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne pas utiliser pour colorer les cils:
  — d’une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d’une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d’une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»"
"Alkyle (C16) triméthylammonium, chlorure d'",Cetrimonium chloride (20),0112-02-07,203-928-6,a) Produits à rincer pour les cheveux et la pilosité faciale,"a) 2,5 % pour les concentrations individuelles ou la somme des concentrations individuelles en cetrimonium chloride et en steartrimonium chloride",À des fins autres qu'inhiber le développement de micro-organismes dans le produit. Cette fin doit ressortir de la présentation du produit.,
"Alkyle (C18) triméthylammonium, chlorure d'",Steartrimonium chloride (20),0112-03-08,203-929-1,,,,
,,,,b) Produits sans rinçage pour les cheveux et la pilosité faciale,"b) 1,0 % pour les concentrations individuelles ou la somme des concentrations individuelles en cetrimonium chloride et en steartrimonium chloride",,
,,,,c) Produits sans rinçage pour le visage,"c) 0,5 % pour les concentrations individuelles ou la somme des concentrations individuelles en cetrimonium chloride et en steartrimonium chloride",,
"Alkyle (C22) triméthylammonium, chlorure d'",Behentrimonium chloride (20),17301-53-0,241-327-0,a) Produits à rincer pour les cheveux et la pilosité faciale,"a) 5,0 % pour la concentration individuelle en behentrimonium chloride ou la somme des concentrations individuelles en cetrimonium chloride, en steartrimonium chloride et en behentrimonium chloride, tout en respectant la concentration maximale applicable pour la somme du cetrimonium chloride et du steartrimonium chloride telle qu'indiquée à la ligne 286.",À des fins autres qu'inhiber le développement de micro-organismes dans le produit. Cette fin doit ressortir de la présentation du produit.,
,,,,b) Produits sans rinçage pour les cheveux et la pilosité faciale,"b) 3,0 % pour la concentration individuelle en behentrimonium chloride ou pour la somme des concentrations individuelles en cetrimonium chloride, en steartrimonium chloride et en behentrimonium chloride, tout en respectant la concentration maximale applicable pour la somme du cetrimonium chloride et du steartrimonium chloride telle qu'indiquée à la ligne 286.",,
,,,,c) Produits sans rinçage pour le visage,"c) 3,0 % pour la concentration individuelle en behentrimonium chloride ou pour la somme des concentrations individuelles en cetrimonium chloride, en steartrimonium chloride et en behentrimonium chloride, tout en respectant la concentration maximale applicable pour la somme du cetrimonium chloride et du steartrimonium chloride telle qu'indiquée à la ligne 286.",,
"Méthylsulfate (sel) de 3-[(4-amino-3-méthyl-9,10-dioxo-9,10-dihydroanthracène-1-yl)amino]-N,N,N-triméthylpropan-1-aminium",HC Blue no 17,16517-75-2,605-392-2,"a) Colorant utilisé dans des teintures capillaires oxydantes
 b) Colorant utilisé dans des teintures capillaires non oxydantes","b) 2,0 %","a) Après mélange dans des conditions d'oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 2,0 %.
 Pour a) et b):
  — ne pas utiliser avec des agents de nitrosation,
 
  — teneur maximale en nitrosamine: 50 μg/kg,
 
  — à conserver dans des récipients sans nitrite.","a) Doit figurer sur l'étiquetage: le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
